0,1,2
"华润涂料九月产量创历史新高
","　　九月，华润涂料产量创新高，单月产量突破9000吨！按照先前销售预测，九月预计产量为8100吨，在生产系统全体人员全力奋战下，最终以高达9057吨的成绩圆满完成生产任务，比2007年9月的最高纪录整整高出1000吨。
　　备战
　　为了迎接九月销售旺季的到来，在人力资源部的大力支持下，早在七八月份，生产系统涂料车间部门就着手于人员的配置与培训工作，让新员工能在九月份能真正发挥作用。各部门还制定了旺季冲量的应急预案，这些前期工作为九月份生产旺季的到来做好了充分的准备。
　　战术
　　按照以往各月的订单情况来看，可以发现其中明显的规律，即前半月产量较小，后半月产量将增大，虽然整月的生产压力并不太大，但是每每到了月尾还是会面临“冲量”的压力。如果按照这个规律，想要超额完成九月份的预计产量是完全不可能的。因此，只有将订单合理分配，均匀安排生产，才能为超额完成生产任务奠定基础。
　　冲刺
　　在保证安全、质量的前提下，为圆满完成9000吨这个光荣而艰巨的任务，生产系统全体员工付出了巨大了努力，克服了诸多困难。从8月26日至9月25日这31天当中，生产系统全体员工的出勤率同样创下记录，31天中出勤率100%。而一个个响当当的数字更是最好的说明——原三区(现在的三区、七区和八区)的产能指标是300吨/天，据统计在这31天当中，实际产量超出300吨的共有17天，其中有5天甚至超出400吨，单天最高产量达到442吨。
　　协同作战
　　生产系统能圆满完成9000吨的产量，当然离不开相关部门的全力配合。记得在9月10号，七区半成品砂磨组一台白浆砂磨机出现故障，影响到生产的正常进行，当时机修人员现场评估需要半个月时间才能修好，为了将对生产的影响降到最低，经机修人员不分昼夜的全力抢修，三天该设备就重新投入使用。还有当生产出现异常时，即便相关人员已下班或者正在休假中，只要得到消息立刻回应，让问题能及时的得到解决，从而保证了生产的正常运作。
　　九月一路走来，生产系统员工体会了工作时的艰辛，也收获了丰收时的喜悦。现在，我们已整装待发，让我们一起全力冲刺，迎接华润涂料下一目标——10000吨的到来。 

",6
"客厅结合中国古典与日式禅风(图)
","　　客厅结合中国古典与日式禅风，电视主墙以横直交错的木作纹理让墙面更增添丰富性，与天花板格栅交织，谱出一曲悠扬的东方小调。善于将空间设计与?俱搭配的洪俪芹设计师，也非常重视细部的搭配，主卧与客厅间以松、竹、梅、兰的古董拉门营造中国传统风情，并将屋主收藏的山水画以大图输出呈现，与空间融合的画作，具有画龙点睛的效果，更添东方韵味。

",6
"沙发的色彩 周围植物的摆放(图)
","　　沙发的色彩，周围植物的摆放，对于小空间的围合。这样的一个阳台，在夜色降临的时候，会完全融入到环境中。 

",6
"走进欧洲的慕思品牌
","　　人们常说“秋冬宜养生，而养生之诀，当以睡眠居先。”然而资料显示，睡眠障碍已经是遍及全球的一个普遍问题，全球约10%的人有慢性失眠症状，而在中国，45%的人有睡眠障碍，健康睡眠文化亟需普及。
　　睡眠专家提醒消费者：要想睡得好，睡眠资源的选择非常重要，如果能够深入了解睡眠文化，了解寝具背后所蕴含的科技原理，将能获得更加优质的睡眠。据悉，作为整合全球睡眠资源的国际品牌，赢得“健康睡眠专家”美誉的慕思，在推广健康睡眠理念方面一直不遗余力。
　　把最有效的健康睡眠技术和材料运用于产品中，是构建“健康睡眠系统”的重要保障。截止2009年7月，慕思公司共与意大利、德国、美国、比利时等欧美国家8家公司结成长年战略合作伙伴关系，引进9项世界先进的寝具制造材料和技术，目前慕思已经与世界先进水平保持同步，在国内甚至国际市场上都具备领航地位。
　　除了看重产品品质，思慕公司也很看重品牌的文化内涵及情感体验。在2009年，慕思公司曾开展“慕思2009全球健康睡眠见证之旅——首届消费者欧洲体验活动”，组织企业家代表、医务人员代表、企管代表、媒体记者、业内专家等一行10人行经德国、比利时、意大利三个国家，参观世界顶级寝具公司，引领体验式消费潮流。今年，思慕公司继续加强整合力度，7月22日在上海启动了“欧洲睡眠文化之旅”活动，将健康睡眠的体验推向了一个新的高度。在身临其境体验后，参观者均对欧洲睡眠资源科技含量交口称赞。
　　这两次欧洲之行，不仅向慕思的消费者介绍慕思的文化及价值，同时向世界展示慕思品牌，让欧洲企业了解慕思消费者，让身处欧洲的顶尖设计师们，可以与慕思消费者走得更近，产品设计也将更贴近中国用户的需求，真正意义上的实现中西合璧，优势互补。

",6
"洁具质量不容乐观 陶瓷片密封水嘴成最大漏洞
","　　陶瓷片密封水嘴是一种新型节水洁具 ，其密封件是由精密加工的陶瓷制成，具有是节水、硬度高、密封性能好、使用方便快捷、使用寿命长等特点。抽查结果表明，目前江西省市场上销售的陶瓷片 密封水嘴产品质量状况仍不容乐观。
　　江西省质量技术监督局于2009年第2季度抽查了38家企业生产的40批次陶瓷片密封水嘴产品，合格27批次，抽样合格率67.5%，比去年同期产品抽样合格率下降了2.5个百分点。根据抽查结果，此次抽查的13批次不合格产品其阀体强度均达不到标准规定要求，这会造成输水管路水压突然加大(2.5MPa)时，阀体会产生变形、爆裂和渗漏，给消费者的财产造成损失。
　　此外，有2批次产品的密封性能达不到标准规定要求。密封性能不密封会造成水嘴在输水管路常压(1.6MPa)下，有滴、漏现象。带来水资源的浪费和消费者不必要的损失。
　　监测发现，标称福建亿富隆水暖洁具厂生产的规格型号为DDP15的“亿富隆”陶瓷片密封水嘴产品、标称台州市锦泰厨卫有限公司生产的规格型号为1038D(DDP15)的“BOOU”陶瓷片密封水嘴产品，阀体强度、密封试验两个项目均不合格。
　　陶瓷片密封水嘴是一种新型节水洁具 ，其密封件是由精密加工的陶瓷制成，具有是节水、硬度高、密封性能好、使用方便快捷、使用寿命长等特点。抽查结果表明，目前江西省市场上销售的陶瓷片 密封水嘴产品质量状况仍不容乐观。
　　江西省质量技术监督局于2009年第2季度抽查了38家企业生产的40批次陶瓷片密封水嘴产品，合格27批次，抽样合格率67.5%，比去年同期产品抽样合格率下降了2.5个百分点。根据抽查结果，此次抽查的13批次不合格产品其阀体强度均达不到标准规定要求，这会造成输水管路水压突然加大(2.5MPa)时，阀体会产生变形、爆裂和渗漏，给消费者的财产造成损失。
　　此外，有2批次产品的密封性能达不到标准规定要求。密封性能不密封会造成水嘴在输水管路常压(1.6MPa)下，有滴、漏现象。带来水资源的浪费和消费者不必要的损失。
　　监测发现，标称福建亿富隆水暖洁具厂生产的规格型号为DDP15的“亿富隆”陶瓷片密封水嘴产品、标称台州市锦泰厨卫有限公司生产的规格型号为1038D(DDP15)的“BOOU”陶瓷片密封水嘴产品，阀体强度、密封试验两个项目均不合格。

",6
"2010年壁纸流行的五大趋势预测(组图)(5)
","　　
　　趋势五：局部更青睐深色
　　如果你只想在房间的局部使用壁纸，那最好选择深色系列的。美图壁纸的销售人员告诉记者：“现在很多消费者都选择局部使用壁纸进行装饰，这样更能突出主题。建议最好选择深色系，因为深色壁纸会从视觉上占据主导，无论怎么搭配都很抢眼，而浅色壁纸因为很难跳出墙面的整体环境，效果自然也就逊色不少。”
　　同样的道理，局部使用金、银色系的壁纸也会非常抢眼，最大的好处就是可以做到无敌搭配。无论中式的、欧式的、简约的、奢华的……金银色都会完美融合到整体环境中，装饰效果非同一般。

",6
"这四个理由 让您来选择开放式厨房 
","　　我家的厨房要做开放式吗？这个问题困扰着很多正要装修的业主。下面，给你几个做开放式厨房的理由，让你坚定一下信念，做自己想做的事。
　　理由1：现代生活决定厨房要开放
　　有人反对厨房做成开放式，大多数考虑的都是油烟问题。多数人认为开放式厨房不能很好地阻挡油烟扩散，时间一长，家具上面就会积聚一层油烟，很难清洁。但是以现代人的生活方式，一般一天只有一顿饭会在家里做，而且也很少会用煎炸
　　这些烹调方式，油烟不大，做开放式厨房也未尝不可。
　　理由2：厨房家电帮你忙
　　大功率的抽油烟机、无烟灶、无烟锅，这些都为开放式厨房提供了很好的硬件条件。还可以使用微波炉、电磁炉等这些无烟炊具，做开放式厨房，不成问题。
　　理由3：整体橱柜为储物留出空间
　　厨房虽小，但要储放的物品绝对不少，不过整体橱柜的出现，就为开放式厨房提供了便利，地柜、吊柜、五金件，不同的搭配可以变换出不同风格和类型的橱柜。而橱柜公司又会根据实地尺寸的大小和主人的需要，设计出最适合业主的橱柜，所以，储物空间也不需要担心。
　　理由4：小厨房更应选择开放式
　　现代居室装饰，多以简约现代的风格为主，与开放式厨房搭配，更显时尚。而且现在一般户型的厨房面积都不会太大，做开放式厨房能使空间在视觉上变大，使空间更好利用。
　　1、餐厅与厨房紧挨着。这套房子是小户型，面积只有几十平方米，选择开放式厨房，空间更显得通透。而且厨房就在餐桌旁边，更方便。
　　2、厨房就在客厅旁，用一个颇有个性和意境的屏风分隔，既节省了空间，又调动出整个房子的味道。
　　3、开放式厨房通常都会有吧台的设计。这里的吧台和餐桌合二为一，既美观又实用。
　　4、如果嫌开放式厨房的空间分区不够明显，可以像这里的设计那样，把厨房的地面抬高，既不会影响整体效果，又能有明显的分区。
　　开放式厨房设计要点
　　1、空间改造要巧妙。每个厨房空间在建造时均会有防火墙或过顶梁等基本结构，对厨房隔墙改造时，一定要考虑结构的现有情况，做到“因势利导，巧妙利用”。如要改造的墙体上有过梁，可将它改造成吧台灯光顶，而不能将它拆除，以免影响建筑结构的稳定性。
　　2、家具橱柜风格要统一。如果你的开放式厨房是餐、厨、客一体式的，就要考虑客厅、餐厅的家具与厨房家具的和谐，确保“开放式厨房”能自然地融入到整体家居氛围中。
　　3、回转空间要足够。餐桌椅在开放式厨房间的摆放，不能影响烹饪操作空间，当餐椅拉出时，椅背距橱柜要在1米以上，而一般的餐桌椅至少要占2米的宽度，再加上橱柜的进深，就要求厨房长或宽的一边至少在3.6米以上。
　　4、通风除烟要加强。开放式厨房的炉具，应考虑选用不会产生太多油烟的厨房用具，因此大功率抽油烟机是开放式厨房不可缺少的“除烟卫士”。最好能有大一些的窗子，这样能确保良好的通风，以减少室内的油烟味儿，而且也能让室内的光线更明亮。

",6
"米奇造型创意插板 儿童房的最佳选择
","　　Mickey防雷插座，个性您的房间，保障您的安全。适合所有有童心的适龄、超龄孩子们。全国首创，迪士尼外观插座，并有粉红mickey和粉蓝mickey可供选择。

",6
"装饰的时候淘不到喜欢的灯(图)
","　　装饰的时候淘不到喜欢的灯，于是每次去香港的时候陈明就背回来一个。但是陈明觉得最遗憾的是装修的时候没有想好，因此房间中没有挂画的位置，自己喜欢的画、照片只能收起来。
　　陈明喜欢买花瓶，也喜欢种花草，平时会去花市买点鲜花，因为她觉得家里有些花花草草才会更有生活气息。

",6
"雄厚品牌 助力日丰卫浴迈向光辉
","　　提到建材行业的知名品牌，不得不说佛山市日丰企业有限公司。十多年的努力成就了日丰品牌“中国名牌”及“中国驰名商标”等荣誉。以提供优质产品和服务著称的日丰品牌发展至今，得到全球各地客户的一致认可。
　　领先品牌 享誉全球
　　日丰是全球新型管道全球领先品牌，全球第一大铝塑管生产商，成立伊始便引进欧洲先进生产设备，开创国内管道行业的先河。时至今日，以质优著称的日丰管已成为好管的代名词，产品畅销全球一百多个国家和地区。日丰卫浴秉承日丰品牌一贯优质、节能的理念，上市不久已广受欢迎，销量节节攀升。
　雄厚实力 优势尽显
　　日丰已建成国内领先的现代化卫浴生产基地，配备国外先进生产线，并拥有强大的自主研发设计能力，为卫浴项目的迅速发展奠定了良好的基础。经过持续的技术积淀及新品开发，日丰卫浴现已涵盖卫浴五金、陶瓷洁具、浴室柜、淋浴房、浴缸等全套家装卫浴产品线，能够全面满足消费者装修的各种需求。在渠道建设上，日丰凭借强大的品牌、质量和规模优势，在国内拥有庞大的销售服务网络。目前已在全国设置销售办事处30多个，有八百余家代理、数百家卫浴专卖店、数万家分销商遍布全国，能随时随地为用户提供完善的销售服务。此外，日丰卫浴更是开创卫浴行业销售新模式，和全球知名家电连锁企业苏宁电器签订合作协议，成功进驻苏宁电器。
　　放心品质 乐享生活
　　日丰所有产品均通过原料、现场、成品三重质量控制体系，并通过了ISO9001国际质量管理体系和ISO14001国际环境体系认证。更在2010年获得了“中国绿色节能建材部品”荣誉称号，成为管道卫浴行业卫浴荣获这一称号的企业。日丰对产品品质一贯的高标准、高要求再一次得到了高度认同。此外，为实现“放心品质，乐享生活”的承诺，日丰除了确保品质优异外，在设计上更是尽显优雅。卫浴五金产品、浴室柜、浴缸等产品均采用简约清新的设计风格，给消费者耳目一新的感觉。更在设计中融入更多人性化的设计理念，提高舒适感，为用户带来舒适快乐的生活享受。
　　目前国内卫浴品牌林立：国外高端品牌显得有点曲高和寡，与广大消费者距离甚远；杂牌军充斥的低端市场出品参差不齐，质量无法保证。以“为老百姓提供优质的卫浴产品”作为宗旨的日丰卫浴，秉承日丰一贯对产品质量的孜孜追求，正朝着“国内卫浴行业领军品牌”的目标大步迈进！

",6
"东南亚风格和父母偏爱的中式味道(图)
","　　推荐理由：本案在设计时融合了业主钟情的东南亚风格和父母偏爱的中式味道。通过材料、色彩搭配后期软装布置等手段进行融合又通过装饰细节使其风格彰显。既突出东南亚重彩浓墨的一面又控制不过分堆砌，简洁的线条和内含禅风古韵的作旧家具等的使用在不经意之透露了业主对生活对人生的感悟。

",6
"色调追求整体和谐(图)
","　　二 色调追求整体和谐
　　目前古典风格的地毯以红色为主，而现代风格的地毯则较多是米色。浅色可增加空间感，令房间看起来宽敞，使室内幽静、淡雅；深色及暖色会使居室看起来更舒适安逸，富丽堂皇。

",6
"最美女异域风情香闺豪宅
","有印度宝莱坞第一美女之称的前世界小姐艾西瓦娅·雷(AishwaryaRai)是印度家喻户晓的电影明星，在印度，艾西瓦娅的名字被用来与“好莱坞头号美女”朱莉亚·罗伯茨相提并论，被称为“宝莱坞的朱莉亚·罗伯茨”。
　
她1973年11月1日出生在一个传统的南印家庭里，以模特儿身份出道，一双美丽的蓝绿色双眼?得不少演出机会，曾代言印度传统沙丽和百事可乐以及欧莱雅的广告。她还曾在1994南非举办的“世界小姐”选美赛中一举夺魁，炫目的美丽和独特气质使其马上成为印度甜心。

",6
"西安建筑科技大学校长徐德龙院士致词
","　　【主持人】：下面有请国工程学院院士、西安建筑科技大学校长徐德龙院士讲话。
　　【徐德龙】：尊敬的各位来宾，大家上午好！今天高朋满座，隆重召开蒙娜丽莎文化艺术馆暨轻质新型建材馆开幕庆典，我谨代表中国工程院材料化工研究部，代表西安建筑科技大学的员工热烈祝贺蒙娜丽莎文化艺术馆暨轻质新型建材馆的开幕，蒙娜丽莎集团不断的创新，引领行业的潮流，特别是大胆的开发成功，我觉得陶瓷界了不起，对我们节约资源和能源具有重大的意义，敢为人先，不断引领中国陶瓷业和世界陶瓷业；企业注重文化建设，科技和文化融为一体，各种东西就不可以传承，文化可以一代一代的传承，对我们建筑业和建材业都有十分重要的意义，最后衷心的祝愿蒙娜丽莎更进步。谢谢大家。

",6
"今日家居总经理助理琮淙：把握机会加速成长
","　　2009年9月9日至12日，第十五届中国国际家具展览会在上海新国际展览中心举行，本次展会来自全国各地的优秀家具企业齐聚，将新的产品，新的技术，以及新的理念，通过家具展发布，传播、推广。
　　新浪乐居家居频道作为本次活动的支持媒体，对本次活动做全程跟踪报道，同时，对现场优秀的企业老总进行现场专访，精彩不断。
　　时间：2009年9月9日
　　地点：上海新国际展览中心今日家居展位
　　嘉宾：山东今日家居发展有限公司 总经理助理 琮淙
　　主持人：新浪家居 万毅
　　以下为现场实录
　　主持人：请先您向网友介绍一下今日家居这个品牌。
　　琮淙：我们是山东今日家居有限公司，公司做家居这个行业从00年到现在，现在我们公司主要是以床为主，但是现在的床通过这几年的发展在中国家居行业我们可以说是数一数二。从00年到现在我们获得了国内外，深圳展览会、上海展览会金奖银奖加起来有47项，这能代表我们在业界的一个标准。同时，我们现在在全国有经销商，还有我们自己的独立店，还有经销商是在全国一级二级国家有很多家，还有家乐福一个体系，就是专门卖小枕头、小饰品这些，三个体系现在在全国有100多家店，今日家居这个品牌在国内家居行业已经是一个有知名度的，让大家喜欢的品牌。
　　主持人：你们现在内销和外销的比例大概是多少？
　　琮淙：我们现在内销和外销基本上是一半一半，我们主要针对的是欧洲市场，他们追求的是质量很好，有设计感，并且是档次比较高的产品。我们对它们外销方面也有将近7年的历史了，有几家合作伙伴，我们一个是代理德国福兰(同音)产品，这个品牌代表着全世界最高档的科学睡眠体系的东西，就是根据人的脊椎给你调整，这个牌子做了几十年，是非常有名的，我们是它们在中国唯一一家代理商。同时他们在荷兰做床是做的最好的，品牌不方便透露，我们是他们全球唯一的供应商。他们也是看中了我们对质量的要求。
　　主持人：经济危机以后，家具企业就有大量的退出市场，这个对您这儿有什么影响吗？
　　琮淙：我想金融危机对行业的冲击肯定是有，而在这种竞争里面你可以说它不好，但是同时又是一个机遇。如果一般的不太完善的企业可能会在这样的冲击下就失去了这个市场，就没有了，对于我们来说第一是一个考验，第二我们也进一步加强了市场。在欧洲这个方面我们今年出口其实比去年还有增长。家具行业影响比较大的就是美国市场，我们在欧洲这边基本上持平。我觉得要把握机会的能力对于一个公司来说是非常重要的，在这个方面因为金融危机的影响我们对自己本身更是加强了内控，包括设计，包括质量这些东西，我们在支持跟我们一起设计品牌的他们，他们趁着这个机会在他们国家又吞并了一些其他的商店，所以他们也是通过这个机会在成长，我们在这个方面也得到了发展。
　　主持人：您对中国国内的市场内需的走势怎么看？
　　琮淙：有些数字表明了，现在家具行业也已经开始恢复了。尤其是国内已经开始转暖了，现在有说房地产开始转暖，但是这个形势还不是很明显。我觉得不管是外面的情况怎么样，公司多少年来一直要加强自己的内控管理，包括我们对质量的追求，对设计的追求，希望自己能够拿出最好的成绩给市场，我相信我们会做的更好。
　　主持人：将来你们对国内市场和国外市场的投入哪个更大一些？
　　琮淙：应该说没有说哪个更大或者怎么样，看我们的合作伙伴，而且有很多的人一直关注我们。国内肯定要很快的发展，因为现在国家的政策是要扩大内需，家具行业我们觉得在未来两三年内会有几个品牌真正做成大家都觉得是非常好的品牌。我们的目标就是做国内家具行业，尤其是床方面的产品，在今后的发展当中国内市场是我们非常非常看中的。我们今年有一个新的政策出来5149这个体系，一会儿我们会发一点资料给您，我们会找一些经销商，包括帮助大学生创业，我们占了51%，他们49%，你不需要提供任何的东西，我们会帮你装修，最后通过5149把我们这个品牌打出去，这个是我们今年在推的。通过这样的机制，包括产品自己本身的市场定位在今年包括以后我相信会有一个好的发展。
　　主持人：这四个集装箱的设计跟你们企业文化有什么关系吗？
　　琮淙：这个东西可以透露给您一下。因为我们公司的前身是做装修的公司。山东省很多五星级宾馆是我们做的，现在我们的工人都是在做床这些，他们把他们很好的工艺，包括床垫，我们以前有做女装的，所以这个床垫做的都是不错的。现在我们接到了国外一个政府很大的项目，他们现在要做很多的集装箱，这次展会就把集装箱这么大的概念应用到展会当中来。我们把它拉起来分成了两层，就把整个空间的概念跟集装箱结合起来，这个效果也是很好的。我们的总设计师就是林总，他也是画家出身，我们的产品都是有设计的概念在里头的。
　　主持人：设计是不是您的核心竞争力？
　　琮淙：核心竞争力之一。我们是跟其他的厂家不一样的是什么呢，我们做的是定制的东西，包括服装，我们从顾客的想法出发，你可以根据你自己的需要选择不同的色泽、颜色、质地、材料，包括床称是什么形式的都可以进行。
　　主持人：感谢您接受我们的采访，再见！

",6
"配饰的选择(图)
","　　一条简单的黑色长条色块增加了角落的深度，本来容易被忽视的角落反而成为了居室里的亮点。其它配饰的选择除了颜色非黑即白之外，最好选择不同的材质和质地，这样就会有既丰富又单纯的效果。

",6
"盖了一座铸钟娘娘庙(图)
","　　铸钟娘娘 　　 现在钟楼的大钟不敲了，当年敲的时候，尾音里总是带着隐隐的“邪、邪、邪”的声音。这老人就该说了：这铸钟娘娘又在找她的鞋了！说这铸钟师傅里有个年纪最大最受人尊重的，家里有个小女儿。这天小女儿来到铸钟厂给爸爸送饭，知道了大家的事情。没想到一头冲进了化钟炉。大家一看不好都上去拦，可都晚了一步，只有爸爸抓住了一只绣花鞋。可谁知大家一看化钟炉，铜水变成了另一种颜色。大家齐努力，竟连夜铸成了大钟。至于说后来，铸钟厂拆了在原址盖了一座铸钟娘娘庙，现在好像也拆了鼓楼后面就放着那口不用的铁钟。
　　铸钟娘娘 　　 现在钟楼的大钟不敲了，当年敲的时候，尾音里总是带着隐隐的“邪、邪、邪”的声音。这老人就该说了：这铸钟娘娘又在找她的鞋了！说这铸钟师傅里有个年纪最大最受人尊重的，家里有个小女儿。这天小女儿来到铸钟厂给爸爸送饭，知道了大家的事情。没想到一头冲进了化钟炉。大家一看不好都上去拦，可都晚了一步，只有爸爸抓住了一只绣花鞋。可谁知大家一看化钟炉，铜水变成了另一种颜色。大家齐努力，竟连夜铸成了大钟。至于说后来，铸钟厂拆了在原址盖了一座铸钟娘娘庙，现在好像也拆了鼓楼后面就放着那口不用的铁钟。

",6
"豪华混搭风格 每一件家具的感官挑逗(组图)(7)
","　　材质规则
　　在搭配的材质上，可采用的选择也十分多元，原则是金属、玻璃、瓷、毛皮等比较特殊的材质尽量作为点缀，木头、皮质、塑料等比较稳重的可以大面积使用。

",6
"几招选购衣柜必备常识 
","　　对于正在布置家居的朋友来说，如何选购衣柜是一个大难题。从以下几个方面进行比较，你一定能选到性价比高的衣柜。
 
　　第一、柜门品种与材料花色是否丰富多样。
　　不同的消费观念对应不同的颜色爱好。目前市场上可供制作推拉门的材料主要有木板、玻璃、镜子及其他一些特殊材料。花色有榉木、樱桃木、枫木、槭木、橡木、黑胡桃、白松木等。有实力的生产厂商，如顶固衣柜，能提供近20种木纹花色。个别厂商还推出“一板两色”的新型板材，类似时尚手机的“彩壳随心换”功能。
　　第二、柜门门板的厚度是否丰满厚实，高度是否足够。
　　推拉门用的木板最好选择10mm或12mm厚的板材，使用起来结实、稳定、耐久;稍差的会选用8mm厚的，显得比较单薄、轻浮。门板高度则决定能否装修至天花顶，要求单块板材高度2.8米以上。
　　第三、柜门与边框花色是否一致统一。
　　品牌衣柜柜门的边框、门板出自同一厂家，颜色纹路可达到完全一致，配套统一。而杂牌衣柜往往东拼西凑，只能找到花色相似的板材、边框，无法做到完全一致。
　　第四、轮子是否顺滑、耐压、耐磨、安全可靠。
　　品牌衣柜的滑轮一般选用碳素玻璃纤维(国际新型高科技材料)制成，内带滚珠，附有不干性润滑酯，故能轻松推拉，顺畅灵活，而且承重力大，耐压、耐磨不变形。滑轮导轨是推拉门的核心技术部位，一定要慎重选择。
　　第五、柜体是否专业、设计是否科学时尚。
　　目前流行的时尚衣柜柜体，设计非常科学合理。往往按照“化整为零”的原则，开发出几种不同的分柜，订做时可自由搭配组合。而且，抽屉与活动层板也可自由增减，高度可以随意调整，张扬自我风格，尽显独特个性，深得DIY一族的钟情。
　　第六、衣柜配件是否齐全，能否提供方便舒适的配套功能。
　　目前，不少衣柜厂商相继推出了实用美观的配件，例如推拉镜、格子架、裤架、时尚抽屉、拉篮、L架、电视架、CD架、木质衣架等。在这方面，顶固衣柜在中国衣柜市场率先推出众多适用配件的厂商，为消费者的日常生活提供了极大的方便。
　　第七、是否选用绿色环保材料。
　　时下用来做家具的人造板材(纤维板、刨花板、胶合板)，因为在板材生产过程中使用带甲醛的胶粘剂，所以在成品家具中难免含有甲醛成分。如果衣柜的柜门或柜体材料甲醛含量过高，必将对使用者的身体健康造成不良影响。按国标规定，E1≤1.5mg/L，E2≤5.0mg/L。
　　第八、是否拥有专业工厂。
　　为了保证生产，品牌衣柜大多拥有专业的工厂，现代化的机器设备，流水线生产，现场安装。完全避免了装饰公司那种现场制做给消费者带来的不便。而且，产品的尺寸数据准确，结构严谨，给人一种整体的美感。
　　第九、售后服务如何。
　　衣柜作为家具中的重要组成部分，与人们生活起居息息相关。所以，厂商良好的信誉、优质的售后服务就显得非常重要。在订做时，首先就必须搞清其保修期限有多长。一般要求是不低于5年(最少必须3年以上)。此外，遇到使用问题时，能否提供及时、快捷的维修服务。衣柜安装完毕后，厂商一般会发放保修卡一般厂家的保修期为3-5年。

",6
"不要忘记适当的点缀(图)
"," 
　　在收纳的同时，不要忘记适当的点缀，如一束简单的海棠花，都能让人们的视线得到转移，这将更好的为你的收纳服务。门厅储物柜下面的抽屉可以用来存放每日的邮件以及手袋等物品。

",6
"时尚靠垫 家居中的点睛之笔(组图)
","　　靠垫是实用性的装饰品，在居室内放上别致的靠垫，既有充分的实用价值，又有较强的装饰效果和审美品位，同时营造出温馨休闲的家居氛围。

",6
