0,1,2
"2011年10月自学考试时事政治复习手册(2)
","　　2、外交部发言人洪磊4月9日就美国务院发表涉华人权报告答记者问时表示，中方坚决反对美方借人权问题干涉中国内政。有记者问：美国务院4月8日发表《2010年度国别人权报告》，涉华部分再次攻击中国人权状况。你对此有何评论？洪磊说，中国政府重视保障人权。中国经济持续发展，民主法制建设不断推进，文化事业日益繁荣，各族人民日益享有广泛的自由和权利。他说，中美在人权问题上有分歧。我们愿在平等和相互尊重的基础上就人权问题开展对话。但坚决反对借人权问题干涉中国内政。洪磊说，我们奉劝美方多反省自己的人权问题，不要以“人权教师爷”自居，停止借人权报告等方式干涉别国内政。美国国务院8日发表向美国国会提交的《2010年度国别人权报告》。在这份报告中，美方不改颐指气使的偏见与傲慢，对中国人权状况说三道四。在这一涉及全球190多个国家的美国新的人权报告中，美国政府对世界诸多国家进行了点名抨击。这是美国国务院向美国国会递交的第三十五份年度人权报告。
　　3、海关总署4月10日发布的数据显示，今年一季度我国进出口总值8003亿美元，同比增长29.5%，累计出现10.2亿美元的贸易逆差，为我国6年来首现季度贸易逆差。一季度外贸数据发出了较积极的信号，外贸进出口实现了基本平衡。稳定进出口增长和优化进出口结构仍然是我国外贸发展的着力点。
　　4、4月11日国家旅游局召开的“中国旅游日”新闻发布会上悉：自2011年起，每年5月19日(《徐霞客游记》开篇日)将被确定为“中国旅游日”。徐霞客是我国明代伟大的旅行家、地理学家、史学家、文学家，《徐霞客游记》既是系统考察祖国地貌地质的地理名著，又是描绘华夏风景资源的旅游巨篇，在国内外具有深远影响。
　　5、学习杨善洲精神做人民满意的好党员好干部座谈会4月13日在北京举行。中共中央政治局常委、中央书记处书记、国家副主席习近平出席会议并讲话。他强调，杨善洲同志的模范事迹和崇高精神，生动诠释了当代中国共产党人的先进和优秀，为党员干部特别是领导干部为政、干事、做人树立了一面光辉旗帜。各级党组织要认真贯彻胡锦涛同志关于向杨善洲同志学习的重要指示，教育引导广大党员干部以杨善洲同志为镜子，找差距、增动力，自觉加强党性修养，自觉实践党的宗旨，做人民满意的好党员好干部。杨善洲，男，汉族，1927年1月生，云南保山施甸人。1951年5月参加工作，1952年11月入党，原任保山地委书记，1988年退休，2010年10月10日因病逝世。杨善洲同志几十年如一日，坚守共产党人的精神家园，无论是在职期间还是退休以后，他始终把党和群众的利益放在个人利益前面，始终淡泊名利、地位，始终公而忘私、廉洁奉公。1988年退休后，他主动放弃城市优越的生活条件，带领家人和群众扎根大亮山义务植树造林20多年，逐步建成了占地面积约5.6万亩的大亮山林场。2009年4月，他将活立木蓄积量价值超过3亿元的大亮山林场经营管理权无偿移交给国家。杨善洲同志的先进事迹得到了各级党委、政府的充分肯定，赢得了社会各界的高度评价，他先后多次被评为“全国老干部先进个人”、“全省老有所为先进个人”、省市“优秀共产党员”、被授予“全国十大绿化标兵提名奖”、“环境保护杰出贡献奖”等荣誉称号。
　　6、金砖国家领导人第三次会晤4月14日在海南省三亚市举行，中国国家主席胡锦涛、巴西总统罗塞夫、俄罗斯总统梅德韦杰夫、印度总理辛格、南非总统祖马出席。这次会晤的主题是“展望未来、共享繁荣”。胡锦涛主持会晤并发表重要讲话。胡锦涛指出，中国发展是世界发展的一部分，中国发展得越好，对世界作出的贡献越大。一个发展更加持续、社会更加和谐、制度更加完善、对外更加开放的中国，有利于增进13亿中国人民的福祉，也必将对世界和平与发展作出更大贡献。胡锦涛强调，中国将继续高举和平、发展、合作旗帜，坚持独立自主的和平外交政策，始终不渝走和平发展道路，始终不渝奉行互利共赢的开放战略。中国欢迎世界各国参与中国发展、分享中国发展机遇，同世界各国人民共享繁荣。会议欢迎南非加入金砖国家，认为南非的加入进一步扩大了金砖国家的合作机制，并使这个机制更有代表性。会晤期间，各国领导人围绕“展望未来、共享繁荣”的主题，就当前国际形势、国际经济金融问题、发展问题以及金砖国家合作深入交换了意见，达成了广泛共识，发表了《三亚宣言》。
　　7、博鳌亚洲论坛2011年年会4月15日上午在海南博鳌开幕。国家主席胡锦涛出席开幕式并发表主旨演讲。胡锦涛强调，中国将坚定不移走和平发展道路，坚定不移奉行互利共赢的开放战略，始终把亚洲放在对外政策的首要位置，坚持与邻为善、以邻为伴的周边外交方针，积极发展同亚洲各国的睦邻友好和互利合作，不断增进相互理解和信任，永远做亚洲各国的好邻居、好朋友、好伙伴。
　　8、春暖花开时节，坐落在北京海淀区的清华大学迎来了建校100周年。4月20日上午，中共中央总书记、国家主席、中央军委主席胡锦涛来到清华大学考察，代表党中央、国务院，向全校师生员工和海内外校友表示热烈祝贺和诚挚问候。百年沧桑自强不息，世纪华章厚德载物。4月24日上午，庆祝清华大学成立100周年大会在人民大会堂隆重举行。中共中央总书记、国家主席、中央军委主席胡锦涛在大会上发表重要讲话。他强调，全面建设小康社会，建设社会主义现代化国家，实现中华民族伟大复兴，为我国广大有志青年提供了创造精彩人生的广阔舞台。我国青年一代应该大有作为，也必将大有作为，应该志存高远、脚踏实地，共同为我们伟大祖国、伟大民族更加美好的明天奋斗、奋斗、再奋斗。
　　9、“2011‘经济全球化与工会”国际论坛开幕式4月27日上午在北京举行。全国人大常委会委员长吴邦国出席并致辞。吴邦国表示，中国党和政府一贯高度重视工会的地位和作用，支持工会依照法律和章程独立自主地开展工作，充分履行维护劳动者合法权益的神圣职责。希望各国工会组织进一步扩大交往、增进友谊、加强合作，共同推动发展互相尊重、友好合作、民主和谐的国际工会关系。
　　10、国家统计局局长马建堂4月28日宣布，第六次人口普查数据显示，全国总人口为1370536875人。其中：普查登记的大陆31个省区市和现役军人的人口1339724852人。与2000年第五次全国人口普查相比，十年增加7390万人，与1990年到2000年的十年之间人口净增长量1.3亿相比，减少了约5600万人，年均增长率降低了0.5个百分点。十年人口数字的变化反映出，我国人口过快增长的势头得以控制，人口素质不断提高，城镇化进程步伐加快，同时也面临着人口老龄化的趋势在加快、流动人口规模不断扩大、出生人口性别比偏高等挑战。根据第六次人口普查的结果，31个省、自治区、直辖市共有家庭户40152万户，家庭户人口124461万人，平均每个家庭户的人口为3.10人，比2000年人口普查的3.44人减少0.34人。全国男性人口占51.27%，女性人口占48.73%，总人口性别比由2000年人口普查的106.74下降为105.20(以女性人口为100.00)。居住在城镇的人口为66557万人，占总人口的49.68%，居住在乡村的人口为67415万人，占50.32%。同2000年人口普查相比，城镇人口比重上升13.46个百分点。按常住人口分，人口数量排在前五位的是广东省、山东省、河南省、四川省和江苏省。
　　2011年5月时事政治
　　1、“五四”青年节前夕，中共中央政治局常委、国务院总理温家宝5月3日同20位来自首都各界的青年代表在中南海座谈，共话青年成才之路。温家宝十分关心青年人的成长。自担任国务院总理以来，每年“五四”青年节他都要抽时间看望青年，鼓励广大青年健康成长，为祖国发展作贡献。 温家宝总理对青年成才提出五点希望：——有理想。青年要树立为建设富强、民主、文明、和谐的社会主义现代化国家而奋斗的理想；树立为实现世界繁荣和进步而奋斗的理想。“守志如行路，有行十里者，有行百里者，有行终生者。行十里者众，行百里者寡，行终生者鲜。”青年要树立终生的远大理想，并努力为之奋斗。——善学习。青年是一个人学习最好的时期，最少保守思想，最能接受新生事物，要刻苦学习。不仅学知识、学本领，而且要学做人。学习要持之以恒，尤其要打好基础。要善于求知求新，不断学习新知识，探索新事物。既要学会动脑，又要学会动手。——讲道德。青年要懂得真善美，懂得自己肩负的社会责任。从年轻时起就培养讲诚信的良好品质，做一个有道德的人。——要自立。青年要善于独立思考，从年轻时就培养独立思考的习惯和能力，学会判断事物的真伪。靠思考了解事情真相，做出正确判断；还要勇于创新，不墨守成规。——勇奋斗。青年要树立为实现崇高理想勇于献身、不怕牺牲、坚忍不拔的奋斗精神。
　　2、我国首个县级国家综合改革试点——浙江省义乌市国际贸易综合改革试点全面启动。国家发改委和浙江省政府5月6日在义乌市召开会议，共同部署义乌国际贸易综合改革试点工作。

",2
"复试指导：名校考研面试面面观
","　　最近在百度问答上，看到好多学子提问专业课成绩何时公布，复试如何准备一类的问题，言语中不难体会出考生的焦虑和急切，不过跨考专业课教研中心的老师们还是要提醒各位学子，复试很重要，心态要放平！
　　硕士研究入学考试分初试和复试两个阶段，复试是考生在通过初试的基础上，对考生业务水平和实际能力的进一步考查。初试考察的是考生综合知识的能力，在与导师面对面的交流中，导师更注重的是考生的专业知识能力。因为考生如果对本专业足够了解，那么在以后课题研究中可以提供给导师很多新鲜的想法和创新的能力，这样的考生往往更受导师的欢迎。所以，专业课在复试中占有很重要的地位，考生要花足够多的时间和精力在专业课的复习上。
　　专业课复试各个学校的差别非常大，有的学校制定了严格的复试流程、评分标准和试题题库；而有的学校只是把过了初试线的同学叫来简单交流一下就结束；有的学校参加复试的考生浩浩荡荡，甚是壮观，而有的学校复试的规模很小，对最后的录取造不成重要的影响。近几年复试中越来越注重对考生实际能力的考察。复试主要分以下几个部分：面试，笔试及实验操作。而这三方面的考察始终都离不开对考生专业知识能力的检验。
　　在此，不给大家具体介绍复试如何准备，因为在网上，方法比比皆是，给大家介绍一些学校的复试特点吧，当然，以下是2010年的数据，但是对大家肯定有帮助，给大家吃颗定心丸！
　　北京大学法学院
　　近两年复试调整为两个部分：
　　(1)英语听力(30分)
　　(2)专业综合面试
　　5个老师面试，本专业一般采取群面的方式(所有进入复试的考生一同面试)，分为共答题和分答题(还得根据不同年份的出题老师风格而定)，答题的关键在于你一定要把握答题的思路和逻辑。让面试老师觉得你条理很清晰，逻辑很严谨，论据很充分就可以了。面试老师评判一个学生的面试情况，往往不全是根据学生的答题内容，实际上他们是更看重这个学生的考虑问题、分析问题以及解决问题的能力。
　　测试的老师都很和蔼，会制造轻松的交谈气氛，让你放松，发挥出最好水平。同时，人大对学生还是很负责任的。
　　北京工商大学商学院
　　复试(总分为100分)包括两个部分：
　　(1)专业笔试(70%)
　　(2)面试(30%)
　　a。专业综合面试(6～8个老师面试你，每个老师扮演的角色不太一样，有的专门当好人，有的专门挑刺，有的还会打瞌睡)在个人基本情况介绍之后，由一个老师问相关专业问题，一般都考察比较基本的问题，其它老师再就你的回答进一步提问相关的想法和评价，这部分是最为关键的。答题的关键在于你一定要把握答题的思路和逻辑。让面试老师觉得你条理很清晰，逻辑很严谨，论据很充分就可以了。面试老师评判一个学生的面试情况，往往不全是根据学生的答题内容，实际上他们是更看重这个学生的考虑问题、分析问题以及解决问题的能力。
　　b。外国语听说能力测试，有2～3名专门考察英文的老师，主要考察的是表达是否流利，专业基本术语是否明白，简单个人情况之后，老师会用英文提问2～3个专业相关问题，问题一般比较随性简单，同学们只要表达清晰，逻辑清楚就基本没什么问题了。
　　北京航空航天学院自动化学院
　　(1)专业笔试(控制理论与控制工程)。
　　(2)英语翻译和自我介绍，面试的老师一般是六到七个。英语翻译是随机抽取一张纸，上面有专业方面的英语，一般是一段话，读一遍并翻译出来。口语部分是通过英语的自我介绍来考察，也很简单。这部分也不难，只要你把能把自己表达清楚即可。
　　(3)专业综合面试(一般是先由面试的组长提一些本专业的基础性的问题，如果不会老师会换个简单点的问题，还会问一些日常生活和学习方面的问题；五个老师面试你，每个老师扮演的角色不太一样，有的专门当好人，有的专门挑刺，有的还会打瞌睡，呵呵)，这部分是最为关键的。老师考察点很多，而且问完了题目后，老师往往还会问一些其他题目：比如你都看了那些书有和收获？你在本科期间有参加社会实践吗，并举个具体的例子予以说明？答题的关键在于你一定要把握答题的思路和逻辑。让面试老师觉得你条理很清晰，逻辑很严谨，论据很充分就可以了。面试老师评判一个学生的面试情况，往往不全是根据学生的答题内容，实际上他们是更看重这个学生的考虑问题、分析问题以及解决问题的能力。
　　北京交通大学电子信息工程学院
　　(1)2010年复试成绩满分为350分。其中专业课考试部分满分为150分，外语听力满分为50分；综合面试部分满分为150分。
　　(2)综合面试的两部分中：口语面试部分满分为30分；综合能力部分满分为120分，考核内容主要包括学科专业水平、专业外语阅读能力、实践能力、创新能力及思想品德表现等五部分，具体比例由各学院根据学科专业特点确定。
　　虽然国家规定的是120%提档，但实际上由于我校按照国家研究生录取分数线录取，电信学院最热门的专业就是通信与信息系统，每年如此，其他专业相对来分数要低不少。所以导致每年都有一些专业上线人数不足预期录取人数，比如电路、电磁兼容、智能交通等，在这种情况下，还得靠调剂才能录满，当然不会倾向于把初试上线的刷下去啦。

",2
"《天敌》获好莱坞青睐 有望进入美国主流频道 
","　　新浪娱乐讯 近日在洛杉矶举行的好莱坞试片会上传出好消息。国产电视剧《天敌》受到好莱坞各大主流影视公司的追捧，已被索尼影视买断海外发行权。《天敌》有望登陆ABC、NBC等美国主流的电视频道，成为首部获得好莱坞青睐的电视剧。
　　《天敌》制作水平与美剧齐平
　　《天敌》是一部现代国安干警反间谍的谍战大戏。风格上效仿美剧的悬念、刺激、紧凑。在北京电视台影视频道播出最初就已获得极高的收视率。出品方银润传媒不仅着眼于国内的电视剧市场，更将此片推向国际影视市场。近日，该片在美国好莱坞举行的试片会上播出，受到了众多国际影视公司的认可，纷纷伸出橄榄枝，希望获得该片的海外发行权。最终，银润传媒与索尼影视达成合作，将该片的海外发行权交由索尼全权代理。
　　以往，只有高成本的国产电影会获得国际市场的关注。此番电视剧《天敌》可谓开创了一个先例。成为首部被国际影视业巨头揽断海外发行权的电视剧。而借由索尼影视在美国影视界的影响力，该剧有望登陆ABC、NBC等美国主流电视频道播出，与中国观众所熟悉的《实习医生格蕾》、《绝望主妇》等同台竞技。
　　《天敌》之后再推好剧 谋求国际影响
　　《天敌》没有华丽的明星阵容，吸引观众主要靠剧情和精良的制作。在北京台一经播出就取得了极高的收视率。出品方银润传媒强调，这已是第二次与徐纪周导演合作，对于徐导的创作风格非常认可。他的作品是让人觉得带劲，特别是谍战片，精彩程度与美剧不相上下。之后双方还会有更多的合作。此番能被索尼影视相中，发行海外，银润表示非常高兴，并且这是银润电视剧走向海外市场的关键一步。今后，还会更多加强与海外知名影视集团的合作，将更多的好剧推广到欧美，扩大中国电视剧的影响力。

",1
"李旭利辞别重阳投资
","　　⊙记者 周宏 ○编辑 谢卫国
　　重阳投资今日对外证实，该公司首席投资官李旭利由于身体原因和自身的安排，已于近期辞去该公司的职务，正式离开重阳投资。
　　重阳投资有关人士透露，在接受李旭利的离职申请后，公司于第一时间调整了合伙人的业务分工，此前裘国根和李旭利共同管理的阳光私募产品，已调整由裘国根和基金经理陈心共同管理。重阳投资方面称，虽然李旭利离开，但重阳投资的投研团队没有变化，投资理念也不会发生变化，不会对公司日常运营和投资决策产生影响。
　　李旭利是于2009年7月加盟上海重阳投资的，并一直担任重阳投资的合伙人和首席投资官。在此之前，他曾任交银施罗德基金管理有限公司投资总监，南方基金管理有限公司投资总监，并历任基金天元、南方稳健成长和交银施罗德稳健基金的基金经理，堪称业内资历最深的公募基金经理和投资总监。李旭利去年从交银基金任上辞职转投重阳投资，一度引起业内轰动。
　　李旭利离开后的重阳投资，预计将由裘国根继续担任投资核心，裘国根目前任重阳高级合伙人、投资决策委员会主席。公司资料称裘国根，“强调投资理念和方法在投资中的重要性，投资风格上侧重于基本面投资，长于公司估值和投资策略，重视在不确定环境中提升投资决策的质量。”而裘担任投资经理的重阳1期成立至今的总收益率在与之同期成立的私募产品中亦位列第二。
　　另外，重阳的投研团队还包括中金公司出身的研究部主管、基金经理陈心。以及曾在国泰君安证券、花旗集团与Alliance Berstein基金公司担任高级分析师的研究部主管乔奕等人。上述团队目前没有变化。
　　重阳投资是业内规模最大的阳光私募管理公司之一。资料显示，重阳目前管理的人民币资产已经超过了60亿，旗下信托产品包括“深国投·重阳1期”、“深国投·重阳2期”、“华润信托·重阳3期”、“重阳5期”和“华润信托·重阳6期”，其中仅重阳1期的资金规模接近10亿，重阳3期去年募集时也一举创下首募11亿的阳光私募首发纪录。

",0
"徐若�自嘲“四不像” 称最喜欢还是演戏
","　　中新网12月15日电 徐若?最近在日本录日文专辑，昨天在台湾出席活动，被问圣诞节与跨年是否会与情人共度，她却两度斩钉截铁回答：“我没有情人、我单身。”对比以往她谈起冯德伦时喜孜孜的口气，两人感情被疑生变。
　　据香港“成报”消息，徐若?因被重感冒影响，低沉嗓音，她获颁华语电影女演员奖，在现场还感叹地说：“出道20年来，我唱歌、演戏、主持、写歌，有时候觉得自己是四不像，但最近才确定，最喜欢的工作是演戏。”

",1
"李双江之子打人后被警方羁押 正在依法进行审查
","　　连日来，一则海淀西山华府业主在小区门口被打的网帖被热转。
　　帖子中称，9月6日晚海淀西山华府小区，一辆无牌宝马和一辆晋O00888的奥迪车司机在小区门口暴打一对夫妇，并叫嚣“谁敢打110！”宝马车里还有把冲锋枪。
　　有网友指出，现场的奥迪车是山西省国税局的，而宝马车的司机则是李双江(微博)的儿子。
　　今天上午，被打的女事主称，“不关心打人者是谁，只想平静解决。”据悉，打人者已被警方羁押，其中一人叫李天一，与李双江之子同名。
　　●事件
　　当事人：急刹车招来一顿暴打
　　据了解，别克车上被打的夫妇是西山华府的业主，丈夫姓彭，妻子姓杨。
　　事发时杨女士和爱人彭先生带着孩子开着别克车回家。在小区南门外，彭先生的一脚急刹车引发跟在后面的奥迪车和宝马车司机的不满。争执中，彭先生被两个一米八左右的青年打倒在地。
　　“谁敢报警就跟谁没完。”小区业主回忆，当时宝马车和奥迪车的司机气焰嚣张，因围观和劝架的人太多才停手，后来被赶到的警方控制。
　　知情人：宝马系李双江之子改装
　　一位知情人自称认识那辆涉案宝马车，并称该车是李双江儿子的。该知情者称，车先前是李双江妻子梦鸽(微博)的，是一辆白色宝马。今年5月份，他曾陪同李双江之子在“宝马亿佰欧改装俱乐部”进行改装，变成了以黑色为主体，橘色镶边的改装豪车，改装费用约28万元。
　　记者在该俱乐部网站上查找到了与事发宝马车外形、颜色相类似的一辆宝马车的改装记录，俱乐部工作人员表示，一般情况下，改装车的造型应该是独一无二的。
　　●进展
　　晋国税：驾车者与国税局无关
　　●爆料
　　昨晚6时30分，山西省国税局发声明称与此事无关。声明称，晋O00888车牌在2004年8月前为山西省国税局机关使用；2004年8月，该车牌已上交山西省交警部门，山西省国税局不再使用，此事件与该局无关。
　　今天上午，记者电话联系到了山西省国税局，办公室工作人员明确表示，车不属于山西省国税局。至于网上说的“驾车者是国税局局长的儿子”的说法，对方也予以否认，并称驾车者和国税局以及国税局局长没有任何关系。
　　被打者：不关心打人者谁儿子
　　据了解，被打的彭先生前额缝了9针，后脑缝了2针，鼻梁和右眼软组织挫伤。杨女士头部受伤，经治疗已经无大碍。
　　今天上午9点，记者再次拨通了打人事件中受害者杨女士的电话，杨女士在电话中显得非常疲惫，称虽然自己和丈夫的伤势已经好了很多，但这两天身体一直不舒服，和丈夫一起在亲戚家休息。
　　记者询问他们是否知道外界热传的“打人者之一是李双江的儿子”时，杨女士表示“不清楚”，她说，“这件事出了之后，我们感觉受到了伤害，一直在静养，没有过多关注媒体的报道，也不关心是谁儿子。我们只是希望这件事能平静解决。”
　　此外，杨女士告诉记者，“另一个男孩儿(奥迪车司机)的母亲已经打来电话道过歉，也谈到了一些赔偿问题。”
　　但关于赔偿的数额和是否会就此事提起诉讼，杨女士均未回应。
　　●警方
　　打人者叫李天一
　　已被警方羁押
　　今天上午记者获悉，前天晚上发生在海淀区西山华府小区南门口两人驾无牌宝马和奥迪暴打一对夫妇事件有了最新进展。
　　打人者苏某和李某已被警方羁押。
　　此前，海淀警方对此事做出回应。海淀警方有关人士介绍，2011年9月6日21时许，海淀公安分局接报称，在海淀区西北旺附近，有人被打。
　　接警后，民警立即赶赴现场进行处置。目前公安机关正在依法对涉嫌寻衅滋事的苏某、李某二人进行审查。
　　今天上午记者获悉，李某的全名叫李天一。
　　根据公开资料，李双江和梦鸽的儿子名字就叫李天一。
　　文/记者 张小曼 张雷 池海波

",1
"预告：17日敬一丹景宜做客新浪 聊《金凤花开》
","　　 新浪娱乐讯 17日上午10点半，中央台著名主持人敬一丹和《金凤花开》编剧景宜将做客新浪，聊《金凤花开》创作历程。据悉，敬一丹对于该剧的创作给予了很大的帮助。欢迎点此处留言。
　　点击进入直播间(届时将开启)

",1
"梁洛施儿子长治有望承继李嘉诚千亿财产(图)
","　　新浪娱乐讯 北京时间6月5日消息，据香港媒体报道，近日，前英皇女星梁洛施通过其发言人向外界公布，她已于上月23日，为香港富豪李泽楷未婚产下一子。目前，二人还没有表示出结婚的计划。
　　据悉，李泽楷的父亲李嘉诚对这个刚降生的小孙儿疼爱有加，更亲自为其取中文名长治。面对李氏家族再添新丁，一早就做好财产安排的李嘉诚是否会从新分配，则成为被人观众的焦点。
　　根据《福布斯》杂志今年3月公布的全球富豪榜，李嘉诚的身家约达1287亿港元，全球排名16，香港第一。但这些只是表面资产，他的实际身家相信远不止这个数字。现在，除了李嘉诚两个儿子李泽巨和李泽楷外，连同长孙 Michael和梁洛施的儿子长治，都将有权承继这笔超过千亿港元的巨额财产。

",1
"张曼玉学习剪片欲进军幕后 学京腔大方展示(图)
","　　南方日报讯 (驻京记者/陈祥蕉实习生/丁筱净)前晚，沉寂已久的香港影后张曼玉现身北京某艺术设计大奖现场，一身帅气的中性打扮，低调十足却依然在出现的瞬间成为全场的焦点。在接受媒体采访时，她透露了自己最近的状态与对艺术的看法，并且大方地向大家展示了自己新学的京腔“范儿”。
　　张曼玉表示，之前在陪朋友拍广告的时候，自己帮助拍了一些片子，发现拍摄剪辑很有意思，所以最近在学习剪片子。当记者问起会不会考虑向幕后发展时，她点头肯定：“会”。张曼玉表示，学习后期制作并不是想放弃幕前表演，“表演的运作我懂了，现在要休息一下，体验一些别的东西。”她表示，表演的挑战依旧存在，但是凡事总有过程，她希望体验更多的东西“也许还会把我新学到的应用到表演上。”
　　“对我来说，只要一天没闭上眼睛，我就需要不断向前。一个人如果每天只想到购物、吃饭、看电影，是不行的。我觉得应该做一些更有意义的事情，即使是做一些小事情，也是一种积累和创造，它可以督促我不断去学习。”
　　由于参加的是艺术领域的颁奖典礼，张曼玉谈起了自己对艺术的看法。“我觉得中国的当代艺术最缺乏的是创新，有太多艺术家还停留在对商业利益的单纯追求中，思想被禁锢，缺少真正的创新，也就缺乏表达思想、改变时代的力量。”

",1
"女儿一周岁生日  姚明称不希望她长太高
","　　本报讯(见习记者 戴晓枫)昨日姚明的女儿姚沁蕾迎来了一周岁的生日。洋溢着喜悦之情的姚明在谈及女儿未来时表示：“完全根据女儿的兴趣发展，我并不强求女儿一定要打篮球，或者从事其他运动。”他还开玩笑说：“自从女儿出生后，我在家里就变成了一个‘二等公民’，我的地位急剧下降，但我喜欢这种改变。”不过在谈及孩子未来的身高时，姚明却不愿意女儿长得太高：“她之后肯定能长得很高，因为我和她妈个子都很高，不过我可不希望她太高啊，女孩子太高了不好找对象。”

",1
"3月22日预告：高考化学冲刺备考策略
","　　由北京市教委、北京教育考试院、北京城市服务管理广播和北京考试报联合举办，新浪教育独家门户支持的“2011年北京高招大型直播咨询”活动正在进行，在为期近3个月的咨询活动中，将有120余所高校招办负责人和上百名高考专家、名师为考生及家长展开直播互动咨询服务，现场为考生答疑解惑。
　　如何根据考试说明备考政治？规划学科重点？还能有多少提升空间？节目将特邀高三把关名师为考生出谋划策，并回答提问。
　　2011年3月22日(周二)晚上20：00-21：00，李政，北京新东方优能中学教育化学学科教研组组长，陆艳华，海淀区教师岗位能手、教师基本功大赛全能一等奖获得者，将通过FM107.3、AM1026北京城市服务管理广播就高考化学冲刺备考策略与考生进行互动交流，欢迎到时收听，如你有任何问题，请点击此处预先提问，嘉宾将在节目中予以解答。

",2
"黄奕31日杭州爱心竞拍 汤淼拍卖迎众奥运冠军
","　　新浪娱乐讯 5月31日，“心中的守望”汤淼康复专项基金慈善拍卖就要在浙江国际大酒店举行，这次活动牵动着很多社会爱心人士的心。帮助汤淼以及和汤淼一样需要帮助的人，是这次慈善拍卖活动的主题。5月31日那天，我们会看到刘翔、郎平、陈忠和、彭鸣亮、吕林、占旭刚、陶璐娜、桑兰、周苏红等我们熟悉的身影，他们因为两个字而来——“爱心”。届时也迎来一位当红影视明星黄奕。据了解，黄奕这次是专程赶到杭州参与爱心竞拍的，这也是她第二次来杭州探望汤淼了。
　　2010年1月31日，黄奕看望了正在康复治疗中的汤淼，还以“奕动基金”的名义进行了捐赠。而汤淼则用一个亲笔签名排球作为礼物表达了谢意。得知“心中的守望”汤淼康复专项基金慈善拍卖将在杭州举行后，黄奕表示一定要竞拍一件拍品来表达对汤淼康复专项基金的支持。
　　“铁榔头”郎平、中国女排前主教练陈忠和以及多位奥运会冠军、世界冠军将亲临现场，包括姚明、刘翔在内的多位爱心人士都贡献出了珍贵的拍品。和汤淼同病相连的桑兰将担任此次活动的主持人。据了解，这次活动并不单纯是为汤淼筹集善款，也是希望让社会各界感受到汤淼坚韧不屈的精神，能够让汤淼康复基金帮助到更多需要帮助的人。

",1
"基金投资中期票据将开闸 替代利率产品
","　　证券时报记者 海秦 朱凯
　　作为一种未上市企业直接融资的债券工具，中期票据自2008年4月发行至今已有3年，由于其信用风险、流动性风险相对国债、政策性金融债等而言较大，此前并未列入基金的可投资品种当中。
　　证券时报记者昨天获得的有关文件显示，中期票据将被归为固定收益类品种，纳入证券投资基金的投资范围。
　　文件要求，基金管理公司应当根据审慎原则，制定严格的投资决策流程和风控制度，并经董事会批准方可参与，基金公司按照基金合同的约定，控制好投资中期票据的比例，并按照《托管协议的内容与格式》准则的规定，与基金托管银行签订风险控制补充协议。
　　中期票据列入基金投资范围，对此上海某大型基金公司债券基金经理表示，目前包括保险机构、社保基金和公募基金专户理财在内，都是允许投资中期票据的。现在公募基金投资中票也被放开，长远来看，对公募基金当然是好事。但是，他预计短期内公募基金还不会大量买入。“像我们公司，投资标的需要外部评级和内部评级都具备才可以进行。此前中票并未被纳入公募基金投资范围，因此公司在评级这块还是空白，需要一个流程才可以正式操作。”
　　不过该基金经理也坦言，中期票据纳入基金投资标的短期内对信用债市场不一定是好事，“近期信用债收益率在走下坡路，从成交量看，市场不一定能够消化。”
　　上海某货币基金明星基金经理则表示，放开中票投资对公募基金是利好，多了一个投资标的。而且中期票据流动性好、收益率高，一些大机构的中票风险性低，是投资的优质品种。“以后肯定会考虑投资这个品种，可以替代利率产品”，他表示。
　　据了解，目前中票既有高评级资质不错的品种，也有低评级的风险较大的品种，均是无担保。上述基金经理表示，公募基金的债券基金、转债基金等产品以前的投资倾向于利率产品，放开后可能会倾向于中票。不过跟现有的中票投资群体如保险机构和社保基金相比，公募基金的力量比较小，很难影响市场价格。
　　以混合型基金为例，目前可投资的债券品种标的包括国债、央票、金融债、企业债、短期融资券、可转债等，据记者统计，目前我国中期票据总发行金额达1.63万亿元，占所有债券票面总额的比例约为8.21%。

",0
"阿娇复出又推迟 阿Sa含糊表示要单飞(图)
","　　时报讯 此前一直有消息说，阿娇将把“复出大戏”献给上海。可是，昨天当众人期盼Twins重出江湖时，最终出现在《舞林大会》的，只有阿Sa(蔡卓妍)一人。她在节目第六期录制现场，作为表演嘉宾跳了一只性感的印度舞。 
　　阿娇到底在做什么？她什么时候复出？阿Sa在现场当起了“代言人”：“阿娇也在跟公司研究，第一个工作是什么，现在还没有一个定案。她还是想拍戏，她喜欢拍武打戏，也有可能我们一起拍。我很怀念跟她搭档的时候，希望她尽快复出工作！”
　　阿Sa说这一年来，阿娇变了好多：“发生了这么多的事情，我觉得她变得更轻松了，开朗了很多，没有那么多压力和烦恼了。现在她在学武功、学唱歌、学跳舞，有时还到社区做做义工。”
　　除了阿娇复工的话题外，Twins“解散”的话题也被再次摆上台面。两人成军已经8年，在组合中是“高龄组合”了，深陷不良事件的阿娇迟迟未能有新工作，近日又传出12月份阿Sa会发行个人EP，是不是表示自己要单飞？对此，阿Sa含糊带过：“这个要等公司安排的计划，现在有很多计划，而且每天都在变。我接下来要拍偶像剧，在台湾呆3个月，之后是巡回音乐剧，还有几部电影，没有很多时间。”

",1
